event_id,dataset,setting,vehicle,file,attack_type,start_time,end_time,start_index,end_index,num_positive_samples,duration_seconds,gap_threshold,construction_rule
ctt_test04_193,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1226.0,1227.0,30252,30253,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_194,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1228.0,1229.0,30254,30255,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_195,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1230.0,1231.0,30256,30257,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_196,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1232.0,1233.0,30258,30259,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_197,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1234.0,1235.0,30260,30261,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_198,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1236.0,1237.0,30262,30263,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_199,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1238.0,1239.0,30264,30265,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_200,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1240.0,1241.0,30266,30267,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_201,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1242.0,1243.0,30268,30269,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_202,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1244.0,1245.0,30270,30271,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_203,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/fuzzing-4.csv,fuzzing-4,1246.0,4361.0,30272,39579,1,3115.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_204,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4362.0,4363.0,39580,39581,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_205,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4364.0,4365.0,39582,39583,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_206,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4366.0,4367.0,39584,39585,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_207,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4368.0,4369.0,39586,39587,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_208,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4370.0,4371.0,39588,39589,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_209,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4372.0,4373.0,39590,39591,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_210,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4374.0,4375.0,39592,39593,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_211,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4376.0,4377.0,39594,39595,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_212,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4378.0,4379.0,39596,39597,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_213,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4380.0,4381.0,39598,39599,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_214,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4382.0,4383.0,39600,39601,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_215,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4384.0,4385.0,39602,39603,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_216,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4386.0,4387.0,39604,39605,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_217,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4388.0,4389.0,39606,39607,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_218,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4390.0,4391.0,39608,39609,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_219,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4392.0,4393.0,39610,39611,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_220,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4394.0,4395.0,39612,39613,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_221,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4396.0,4397.0,39614,39615,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_222,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4398.0,4399.0,39616,39617,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_223,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4400.0,4401.0,39618,39619,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_224,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4402.0,4403.0,39620,39621,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_225,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4404.0,4405.0,39622,39623,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_226,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4406.0,4407.0,39624,39625,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_227,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4408.0,4409.0,39626,39627,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_228,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4410.0,4411.0,39628,39629,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_229,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4412.0,4413.0,39630,39631,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_230,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4414.0,4415.0,39632,39633,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_231,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4416.0,4417.0,39634,39635,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_232,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4418.0,4419.0,39636,39637,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_233,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4420.0,4421.0,39638,39639,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_234,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4422.0,4423.0,39640,39641,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_235,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4424.0,4425.0,39642,39643,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_236,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4426.0,4427.0,39644,39645,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_237,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4428.0,4429.0,39646,39647,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_238,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4430.0,4431.0,39648,39649,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_239,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4432.0,4433.0,39650,39651,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_240,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4434.0,4435.0,39652,39653,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_241,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4436.0,4437.0,39654,39655,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_242,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4438.0,4439.0,39656,39657,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_243,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4440.0,4441.0,39658,39659,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_244,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4442.0,4443.0,39660,39661,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_245,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4444.0,4445.0,39662,39663,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_246,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4446.0,4447.0,39664,39665,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_247,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4448.0,4449.0,39666,39667,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_248,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4450.0,4451.0,39668,39669,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_249,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4452.0,4453.0,39670,39671,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_250,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4454.0,4455.0,39672,39673,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_251,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4456.0,4457.0,39674,39675,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_252,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4458.0,4460.0,39676,39678,1,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_253,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4461.0,4462.0,39679,39680,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_254,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4463.0,4464.0,39681,39682,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_255,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4465.0,4468.0,39683,39686,2,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_256,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4469.0,4470.0,39687,39688,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_257,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4471.0,4472.0,39689,39690,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_258,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4473.0,4474.0,39691,39692,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_259,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4475.0,4478.0,39693,39696,2,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_260,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4479.0,4480.0,39697,39698,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_261,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4481.0,4482.0,39699,39700,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_262,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4483.0,4484.0,39701,39702,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_263,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4485.0,4486.0,39703,39704,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_264,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4487.0,4488.0,39705,39706,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_265,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4489.0,4490.0,39707,39708,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_266,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4491.0,4492.0,39709,39710,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_267,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4493.0,4494.0,39711,39712,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_268,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4495.0,4496.0,39713,39714,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test04_269,ctt,ctt_test04,NA,data/raw/can-train-and-test/set_01/test_04_unknown_vehicle_unknown_attack/interval-3.csv,interval-3,4497.0,4498.0,39715,39716,1,1.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
